path;offset;bytes;extract
ai/057.bin;0xF293;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/057.bin;0xF293;48 1B 59 C4;ドラゴニック・ブレードマスター
ai/057.bin;0xF293;15 6E A2 C8;ウィステリアナイト
ai/057.bin;0xF293;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/057.bin;0xF293;02 87 CD CB;ハーブリンガー・ドラコキッド
ai/057.bin;0xF293;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/057.bin;0xF293;7C 46 0A D9;忍竜 ドレッドマスター
ai/057.bin;0xF293;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/057.bin;0xF293;69 E8 61 E1;オーバーロード
ai/057.bin;0xF293;7D 1F 65 E6;獣神 ナイトジャッカル
ai/057.bin;0xF293;57 CD 2E E8;    
ai/057.bin;0xF293;CC 1A C6 E8;AI未設定 : attrib = %s
ai/057.bin;0xF293;39 17 8B F0;星空の解放者 ギネヴィア
ai/057.bin;0xF293;4B 16 BE F0;鋭気の騎士 エクター
ai/057.bin;0xF293;BF 43 2B F1;  アタッカー : %s
ai/057.bin;0xF293;27 25 50 F1;ベアダウン・サムラーイ
ai/057.bin;0xF293;CF FC 38 F5;ドラゴニック・ヴァンキッシャー
ai/057.bin;0xF293;5A 2E 5F F6;ワイバーンストライク ピグルマ
ai/057.bin;0xF293;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/057.bin;0xF293;77 27 A3 F7;愛の神 カーマ
ai/057.bin;0xF293;89 20 23 F8;下
ai/057.bin;0xF293;DD 4C B3 F8;ターン開始 AI(%d)
ai/058.bin;0xFD2D;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/058.bin;0xFD2D;51 5B 2F 06;ヘキサゴナル・メイガス
ai/058.bin;0xFD2D;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/058.bin;0xFD2D;8D 9F AA 08;  シールドの要求値 : 
ai/058.bin;0xFD2D;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/058.bin;0xFD2D;02 DC 8B 0D;モーント・ブラウクリューガー
ai/058.bin;0xFD2D;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/058.bin;0xFD2D;24 A1 3B 11;ライジング・ライオネット
ai/058.bin;0xFD2D;CA 98 65 11;神界獣 フェンリル
ai/058.bin;0xFD2D;2F 96 22 12;ダンシング・ウルフ
ai/058.bin;0xFD2D;2F CE 1C 13;花占いの女神 サクヤ
ai/058.bin;0xFD2D;9F 3C 4E 15; + %d
ai/058.bin;0xFD2D;26 7B 30 1A;ネコ執事
ai/058.bin;0xFD2D;8D 20 89 1A;AI未設定 : %s %d
ai/058.bin;0xFD2D;C0 15 ED 1A;次元ロボ ダイドラゴン
ai/058.bin;0xFD2D;49 58 50 21;次元ロボ ダイジェット
ai/058.bin;0xFD2D;8E BC BB 21;  シールドの目標値 : 
ai/058.bin;0xFD2D;84 FA 26 23;次元ロボ ダイシュート
ai/058.bin;0xFD2D;50 41 74 23;希望の子 トゥルエル
ai/058.bin;0xFD2D;39 5F 97 27;新鋭の騎士 ダヴィド
ai/058.bin;0xFD2D;BE 51 F9 27;餓竜 バトルレックス
ai/058.bin;0xFD2D;F7 2E E0 29;～%d
ai/058.bin;0xFD2D;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/058.bin;0xFD2D;44 62 0C 2D;無音の射手 コンダクタンス
ai/058.bin;0xFD2D;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/058.bin;0xFD2D;EE 81 9E 32;豪腕拿捕の巨人兵
ai/058.bin;0xFD2D;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/058.bin;0xFD2D;F1 28 16 33;枚しか選んでいない
ai/058.bin;0xFD2D;BC 1F 35 33;  ブースター : %s
ai/058.bin;0xFD2D;6F 97 CC 33;次元ロボ ダイクレーン
ai/058.bin;0xFD2D;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/058.bin;0xFD2D;6E 42 D6 38;AI(%d) : アタック情報
ai/058.bin;0xFD2D;B3 AD 45 3A;ブラスター
ai/058.bin;0xFD2D;03 D4 54 45; ヒットされない
ai/058.bin;0xFD2D;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/058.bin;0xFD2D;E2 57 0B 48;次元ロボ ダイライオン
ai/058.bin;0xFD2D;2C A5 7B 4D;枚選択する必要があるが、
ai/058.bin;0xFD2D;9F A5 E0 4F;ＣＥＯ アマテラス
ai/058.bin;0xFD2D;2F F1 E7 50;次元ロボ カイザーグレーダー
ai/058.bin;0xFD2D;3A D0 5B 51;メッチャバトラー ビクトール
ai/058.bin;0xFD2D;1F 18 FD 51;第99代次元ロボ司令官 グレートダイアース
ai/058.bin;0xFD2D;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/058.bin;0xFD2D;3C E0 6F 55;ドラゴニック・オーバーロード
ai/058.bin;0xFD2D;DE C1 45 56;解放者
ai/058.bin;0xFD2D;F7 6D 78 57;スタンプ・ラッコ
ai/058.bin;0xFD2D;C5 AF 0D 60;真紅の伝承 メタトロン
ai/058.bin;0xFD2D;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/058.bin;0xFD2D;55 C8 81 63;  完全ガード : %d/%d枚
ai/058.bin;0xFD2D;42 D7 DA 63;  ガーディアン候補
ai/058.bin;0xFD2D;EC 3B 48 64;次元ロボ ダイバトルス
ai/058.bin;0xFD2D;E5 D2 62 65;次元ロボ ゴーレスキュー
ai/058.bin;0xFD2D;33 8E E7 69;Duo 理想の妹 メーア
ai/058.bin;0xFD2D;E8 83 60 6B;デアデビル・サムラーイ
ai/058.bin;0xFD2D;4B D4 AE 6B;  合計シールド : 
ai/058.bin;0xFD2D;69 F7 5E 6D;超宇宙勇機 エクスタイガー
ai/058.bin;0xFD2D;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/058.bin;0xFD2D;11 E8 1D 70;神託の女王 ヒミコ
ai/058.bin;0xFD2D;E4 FB 3C 72;蒼嵐候補生 アノス
ai/058.bin;0xFD2D;29 EF C2 73;  対象(%d) : %s
ai/058.bin;0xFD2D;7C 3A 8B 81;解放者 バーニング・ブロー
ai/058.bin;0xFD2D;4D 2A 1A 82;究極次元ロボ グレートダイカイザー
ai/058.bin;0xFD2D;DA 63 6D 85;次元ロボ ダイブレイブ
ai/058.bin;0xFD2D;22 07 8F 86;宇宙勇機 グランガード
ai/058.bin;0xFD2D;46 DE 4B 88;ダークメタル・ドラゴン
ai/058.bin;0xFD2D;6A D5 6E 8A;カタナライザー
ai/058.bin;0xFD2D;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/058.bin;0xFD2D;1F 10 24 8F;上
ai/058.bin;0xFD2D;6C E6 93 8F;真黒の賢者 カロン
ai/058.bin;0xFD2D;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/058.bin;0xFD2D;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/058.bin;0xFD2D;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/058.bin;0xFD2D;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/058.bin;0xFD2D;8D 03 EC 97;次元ロボ カイザード
ai/058.bin;0xFD2D;0C DD 47 9B;バトルシスター ぱるふぇ
ai/058.bin;0xFD2D;1A 2D D2 9C;マイスガード フォーマルハウト
ai/058.bin;0xFD2D;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/058.bin;0xFD2D;F1 51 AA A2;スチームファイター バリフ
ai/058.bin;0xFD2D;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/058.bin;0xFD2D;BD FD F6 A7;メチャバトラー ランボール
ai/058.bin;0xFD2D;9F 77 42 AC;フレアウィップ・ドラゴン
ai/058.bin;0xFD2D;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/058.bin;0xFD2D;F7 48 21 B9;ドラゴンナイト ジャラール
ai/058.bin;0xFD2D;88 EF 6D BC;イニグマン・トルネード
ai/058.bin;0xFD2D;ED F8 CC BD;ファイナル・レンチ
ai/058.bin;0xFD2D;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/058.bin;0xFD2D;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/058.bin;0xFD2D;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/058.bin;0xFD2D;15 6E A2 C8;ウィステリアナイト
ai/058.bin;0xFD2D;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/058.bin;0xFD2D;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/058.bin;0xFD2D;7C 46 0A D9;忍竜 ドレッドマスター
ai/058.bin;0xFD2D;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/058.bin;0xFD2D;0A B9 45 E0;次元ロボ ダイウルフ
ai/058.bin;0xFD2D;69 E8 61 E1;オーバーロード
ai/058.bin;0xFD2D;7D 1F 65 E6;獣神 ナイトジャッカル
ai/058.bin;0xFD2D;1B BC 43 E7;超宇宙勇機 エクスファルコン
ai/058.bin;0xFD2D;57 CD 2E E8;    
ai/058.bin;0xFD2D;CC 1A C6 E8;AI未設定 : attrib = %s
ai/058.bin;0xFD2D;F1 76 1B EE;超次元ロボ ダイカイザー
ai/058.bin;0xFD2D;39 17 8B F0;星空の解放者 ギネヴィア
ai/058.bin;0xFD2D;4B 16 BE F0;鋭気の騎士 エクター
ai/058.bin;0xFD2D;BF 43 2B F1;  アタッカー : %s
ai/058.bin;0xFD2D;27 25 50 F1;ベアダウン・サムラーイ
ai/058.bin;0xFD2D;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/058.bin;0xFD2D;89 20 23 F8;下
ai/058.bin;0xFD2D;DD 4C B3 F8;ターン開始 AI(%d)
ai/059.bin;0xF679;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/059.bin;0xF679;51 5B 2F 06;ヘキサゴナル・メイガス
ai/059.bin;0xF679;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/059.bin;0xF679;8D 9F AA 08;  シールドの要求値 : 
ai/059.bin;0xF679;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/059.bin;0xF679;02 DC 8B 0D;モーント・ブラウクリューガー
ai/059.bin;0xF679;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/059.bin;0xF679;24 A1 3B 11;ライジング・ライオネット
ai/059.bin;0xF679;CA 98 65 11;神界獣 フェンリル
ai/059.bin;0xF679;2F 96 22 12;ダンシング・ウルフ
ai/059.bin;0xF679;2F CE 1C 13;花占いの女神 サクヤ
ai/059.bin;0xF679;9F 3C 4E 15; + %d
ai/059.bin;0xF679;26 7B 30 1A;ネコ執事
ai/059.bin;0xF679;8D 20 89 1A;AI未設定 : %s %d
ai/059.bin;0xF679;C0 15 ED 1A;次元ロボ ダイドラゴン
ai/059.bin;0xF679;9A C6 45 1B;究極次元ロボ グレートダイユーシャ
ai/059.bin;0xF679;49 58 50 21;次元ロボ ダイジェット
ai/059.bin;0xF679;8E BC BB 21;  シールドの目標値 : 
ai/059.bin;0xF679;50 41 74 23;希望の子 トゥルエル
ai/059.bin;0xF679;39 5F 97 27;新鋭の騎士 ダヴィド
ai/059.bin;0xF679;BE 51 F9 27;餓竜 バトルレックス
ai/059.bin;0xF679;F7 2E E0 29;～%d
ai/059.bin;0xF679;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/059.bin;0xF679;44 62 0C 2D;無音の射手 コンダクタンス
ai/059.bin;0xF679;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/059.bin;0xF679;EE 81 9E 32;豪腕拿捕の巨人兵
ai/059.bin;0xF679;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/059.bin;0xF679;F1 28 16 33;枚しか選んでいない
ai/059.bin;0xF679;BC 1F 35 33;  ブースター : %s
ai/059.bin;0xF679;6F 97 CC 33;次元ロボ ダイクレーン
ai/059.bin;0xF679;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/059.bin;0xF679;6E 42 D6 38;AI(%d) : アタック情報
ai/059.bin;0xF679;B3 AD 45 3A;ブラスター
ai/059.bin;0xF679;03 D4 54 45; ヒットされない
ai/059.bin;0xF679;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/059.bin;0xF679;E2 57 0B 48;次元ロボ ダイライオン
ai/059.bin;0xF679;2E B1 59 48;次元ロボ ダイマグナム
ai/059.bin;0xF679;2C A5 7B 4D;枚選択する必要があるが、
ai/059.bin;0xF679;9F A5 E0 4F;ＣＥＯ アマテラス
ai/059.bin;0xF679;3A D0 5B 51;メッチャバトラー ビクトール
ai/059.bin;0xF679;1F 18 FD 51;第99代次元ロボ司令官 グレートダイアース
ai/059.bin;0xF679;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/059.bin;0xF679;3C E0 6F 55;ドラゴニック・オーバーロード
ai/059.bin;0xF679;DE C1 45 56;解放者
ai/059.bin;0xF679;F7 6D 78 57;スタンプ・ラッコ
ai/059.bin;0xF679;CB 77 3F 5B;超次元ロボ シャドウカイザー
ai/059.bin;0xF679;C5 AF 0D 60;真紅の伝承 メタトロン
ai/059.bin;0xF679;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/059.bin;0xF679;55 C8 81 63;  完全ガード : %d/%d枚
ai/059.bin;0xF679;42 D7 DA 63;  ガーディアン候補
ai/059.bin;0xF679;EC 3B 48 64;次元ロボ ダイバトルス
ai/059.bin;0xF679;E5 D2 62 65;次元ロボ ゴーレスキュー
ai/059.bin;0xF679;33 8E E7 69;Duo 理想の妹 メーア
ai/059.bin;0xF679;E8 83 60 6B;デアデビル・サムラーイ
ai/059.bin;0xF679;29 7C A9 6B;次元ロボ ダイシールド
ai/059.bin;0xF679;4B D4 AE 6B;  合計シールド : 
ai/059.bin;0xF679;69 F7 5E 6D;超宇宙勇機 エクスタイガー
ai/059.bin;0xF679;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/059.bin;0xF679;11 E8 1D 70;神託の女王 ヒミコ
ai/059.bin;0xF679;E4 FB 3C 72;蒼嵐候補生 アノス
ai/059.bin;0xF679;29 EF C2 73;  対象(%d) : %s
ai/059.bin;0xF679;7C 3A 8B 81;解放者 バーニング・ブロー
ai/059.bin;0xF679;DA 63 6D 85;次元ロボ ダイブレイブ
ai/059.bin;0xF679;46 DE 4B 88;ダークメタル・ドラゴン
ai/059.bin;0xF679;6A D5 6E 8A;カタナライザー
ai/059.bin;0xF679;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/059.bin;0xF679;1F 10 24 8F;上
ai/059.bin;0xF679;6C E6 93 8F;真黒の賢者 カロン
ai/059.bin;0xF679;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/059.bin;0xF679;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/059.bin;0xF679;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/059.bin;0xF679;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/059.bin;0xF679;0C DD 47 9B;バトルシスター ぱるふぇ
ai/059.bin;0xF679;1A 2D D2 9C;マイスガード フォーマルハウト
ai/059.bin;0xF679;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/059.bin;0xF679;F1 51 AA A2;スチームファイター バリフ
ai/059.bin;0xF679;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/059.bin;0xF679;BD FD F6 A7;メチャバトラー ランボール
ai/059.bin;0xF679;CF 1F B7 AB;次元ロボ・オペレーター ユウカ
ai/059.bin;0xF679;9F 77 42 AC;フレアウィップ・ドラゴン
ai/059.bin;0xF679;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/059.bin;0xF679;F7 48 21 B9;ドラゴンナイト ジャラール
ai/059.bin;0xF679;88 EF 6D BC;イニグマン・トルネード
ai/059.bin;0xF679;ED F8 CC BD;ファイナル・レンチ
ai/059.bin;0xF679;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/059.bin;0xF679;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/059.bin;0xF679;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/059.bin;0xF679;4D F6 FA C4;暗黒超人 プリティーキャット
ai/059.bin;0xF679;15 6E A2 C8;ウィステリアナイト
ai/059.bin;0xF679;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/059.bin;0xF679;8D BE C6 CC;超次元ロボ ダイレディ
ai/059.bin;0xF679;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/059.bin;0xF679;25 71 DF D7;次元ロボ
ai/059.bin;0xF679;7C 46 0A D9;忍竜 ドレッドマスター
ai/059.bin;0xF679;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/059.bin;0xF679;0A B9 45 E0;次元ロボ ダイウルフ
ai/059.bin;0xF679;69 E8 61 E1;オーバーロード
ai/059.bin;0xF679;7D 1F 65 E6;獣神 ナイトジャッカル
ai/059.bin;0xF679;57 CD 2E E8;    
ai/059.bin;0xF679;CC 1A C6 E8;AI未設定 : attrib = %s
ai/059.bin;0xF679;8E 3E F0 ED;次元ロボ ダイファイター
ai/059.bin;0xF679;F1 76 1B EE;超次元ロボ ダイカイザー
ai/059.bin;0xF679;39 17 8B F0;星空の解放者 ギネヴィア
ai/059.bin;0xF679;4B 16 BE F0;鋭気の騎士 エクター
ai/059.bin;0xF679;BF 43 2B F1;  アタッカー : %s
ai/059.bin;0xF679;27 25 50 F1;ベアダウン・サムラーイ
ai/059.bin;0xF679;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/059.bin;0xF679;89 20 23 F8;下
ai/059.bin;0xF679;DD 4C B3 F8;ターン開始 AI(%d)
ai/060.bin;0xFA70;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/060.bin;0xFA70;51 5B 2F 06;ヘキサゴナル・メイガス
ai/060.bin;0xFA70;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/060.bin;0xFA70;8D 9F AA 08;  シールドの要求値 : 
ai/060.bin;0xFA70;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/060.bin;0xFA70;02 DC 8B 0D;モーント・ブラウクリューガー
ai/060.bin;0xFA70;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/060.bin;0xFA70;24 A1 3B 11;ライジング・ライオネット
ai/060.bin;0xFA70;CA 98 65 11;神界獣 フェンリル
ai/060.bin;0xFA70;2F 96 22 12;ダンシング・ウルフ
ai/060.bin;0xFA70;2F CE 1C 13;花占いの女神 サクヤ
ai/060.bin;0xFA70;9F 3C 4E 15; + %d
ai/060.bin;0xFA70;26 7B 30 1A;ネコ執事
ai/060.bin;0xFA70;8D 20 89 1A;AI未設定 : %s %d
ai/060.bin;0xFA70;49 58 50 21;次元ロボ ダイジェット
ai/060.bin;0xFA70;8E BC BB 21;  シールドの目標値 : 
ai/060.bin;0xFA70;50 41 74 23;希望の子 トゥルエル
ai/060.bin;0xFA70;04 CB 10 25;暁光の騎士 イアゴー
ai/060.bin;0xFA70;39 5F 97 27;新鋭の騎士 ダヴィド
ai/060.bin;0xFA70;BE 51 F9 27;餓竜 バトルレックス
ai/060.bin;0xFA70;F7 2E E0 29;～%d
ai/060.bin;0xFA70;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/060.bin;0xFA70;44 62 0C 2D;無音の射手 コンダクタンス
ai/060.bin;0xFA70;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/060.bin;0xFA70;EE 81 9E 32;豪腕拿捕の巨人兵
ai/060.bin;0xFA70;C5 4D EE 32;ブラスター・ダーク “Diablo”
ai/060.bin;0xFA70;F1 28 16 33;枚しか選んでいない
ai/060.bin;0xFA70;BC 1F 35 33;  ブースター : %s
ai/060.bin;0xFA70;B8 BC F2 37;伏魔忍鬼 カガミジシ
ai/060.bin;0xFA70;6E 42 D6 38;AI(%d) : アタック情報
ai/060.bin;0xFA70;B3 AD 45 3A;ブラスター
ai/060.bin;0xFA70;45 5D 8F 3C;黄金竜 スピアクロス・ドラゴン
ai/060.bin;0xFA70;0A E1 65 44;疾駆の黄金騎士 カンベル
ai/060.bin;0xFA70;03 D4 54 45; ヒットされない
ai/060.bin;0xFA70;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/060.bin;0xFA70;2C A5 7B 4D;枚選択する必要があるが、
ai/060.bin;0xFA70;9F A5 E0 4F;ＣＥＯ アマテラス
ai/060.bin;0xFA70;3A D0 5B 51;メッチャバトラー ビクトール
ai/060.bin;0xFA70;A6 11 33 52;暗黒竜 ファントム・ブラスター “Diablo”
ai/060.bin;0xFA70;3C E0 6F 55;ドラゴニック・オーバーロード
ai/060.bin;0xFA70;DE C1 45 56;解放者
ai/060.bin;0xFA70;F7 6D 78 57;スタンプ・ラッコ
ai/060.bin;0xFA70;C5 AF 0D 60;真紅の伝承 メタトロン
ai/060.bin;0xFA70;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/060.bin;0xFA70;55 C8 81 63;  完全ガード : %d/%d枚
ai/060.bin;0xFA70;42 D7 DA 63;  ガーディアン候補
ai/060.bin;0xFA70;33 8E E7 69;Duo 理想の妹 メーア
ai/060.bin;0xFA70;E8 83 60 6B;デアデビル・サムラーイ
ai/060.bin;0xFA70;4B D4 AE 6B;  合計シールド : 
ai/060.bin;0xFA70;DC 4C 2C 6E;立春の花乙姫 プリマヴェーラ
ai/060.bin;0xFA70;11 E8 1D 70;神託の女王 ヒミコ
ai/060.bin;0xFA70;E4 FB 3C 72;蒼嵐候補生 アノス
ai/060.bin;0xFA70;29 EF C2 73;  対象(%d) : %s
ai/060.bin;0xFA70;55 88 B3 75;老練の騎士 ダンヴァロ
ai/060.bin;0xFA70;7F 88 65 76;神聖魔道士 プリデリー
ai/060.bin;0xFA70;7C 3A 8B 81;解放者 バーニング・ブロー
ai/060.bin;0xFA70;DA 63 6D 85;次元ロボ ダイブレイブ
ai/060.bin;0xFA70;46 DE 4B 88;ダークメタル・ドラゴン
ai/060.bin;0xFA70;6A D5 6E 8A;カタナライザー
ai/060.bin;0xFA70;A0 D8 63 8D;大宇宙勇機 グランギャロップ
ai/060.bin;0xFA70;3A 08 A6 8E;旭光の騎士 グルグウィント
ai/060.bin;0xFA70;1F 10 24 8F;上
ai/060.bin;0xFA70;6C E6 93 8F;真黒の賢者 カロン
ai/060.bin;0xFA70;BB E2 E9 90;永劫不敗 アシュラ・カイザー
ai/060.bin;0xFA70;03 3B 3F 92;ピーピング・ラビット
ai/060.bin;0xFA70;A0 2E B1 92;朝影の騎士 キマルクス
ai/060.bin;0xFA70;E1 26 37 94;魔竜戦鬼 チャトゥラ
ai/060.bin;0xFA70;DE 12 3A 94;すれいみー
ai/060.bin;0xFA70;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/060.bin;0xFA70;7F BB 35 95;覇天皇竜 ドラゴニック・オーバーロード “The Ace”
ai/060.bin;0xFA70;0C DD 47 9B;バトルシスター ぱるふぇ
ai/060.bin;0xFA70;1A 2D D2 9C;マイスガード フォーマルハウト
ai/060.bin;0xFA70;69 08 3B A2;蒼波竜 テトラドライブ・ドラゴン
ai/060.bin;0xFA70;F1 51 AA A2;スチームファイター バリフ
ai/060.bin;0xFA70;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/060.bin;0xFA70;BD FD F6 A7;メチャバトラー ランボール
ai/060.bin;0xFA70;9F 77 42 AC;フレアウィップ・ドラゴン
ai/060.bin;0xFA70;39 52 E8 AF;神聖魔道士 プイス
ai/060.bin;0xFA70;39 6A 36 B5;超鋼闘機 ヘヴィデューク
ai/060.bin;0xFA70;F7 48 21 B9;ドラゴンナイト ジャラール
ai/060.bin;0xFA70;88 EF 6D BC;イニグマン・トルネード
ai/060.bin;0xFA70;ED F8 CC BD;ファイナル・レンチ
ai/060.bin;0xFA70;11 9F 48 BE;修羅忍竜 ダラニコンゴウ
ai/060.bin;0xFA70;CF AA 4F C1;煉獄竜 ドラゴニック・ネオフレイム
ai/060.bin;0xFA70;7C 17 CE C1;ラナンキュラスの花乙女 アーシャ
ai/060.bin;0xFA70;CE 2D 8D C4;遠矢の騎士 サフィール
ai/060.bin;0xFA70;15 6E A2 C8;ウィステリアナイト
ai/060.bin;0xFA70;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/060.bin;0xFA70;D5 BD FB CB;ファーマシー・ウィッチ
ai/060.bin;0xFA70;BA BC B0 D0;エアレイド・ライオン
ai/060.bin;0xFA70;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/060.bin;0xFA70;7C 46 0A D9;忍竜 ドレッドマスター
ai/060.bin;0xFA70;C8 C4 69 D9;だんてがる
ai/060.bin;0xFA70;6B 1D DB DC;マシニング・モスキート mkⅡ
ai/060.bin;0xFA70;69 E8 61 E1;オーバーロード
ai/060.bin;0xFA70;7D 1F 65 E6;獣神 ナイトジャッカル
ai/060.bin;0xFA70;57 CD 2E E8;    
ai/060.bin;0xFA70;CC 1A C6 E8;AI未設定 : attrib = %s
ai/060.bin;0xFA70;39 17 8B F0;星空の解放者 ギネヴィア
ai/060.bin;0xFA70;4B 16 BE F0;鋭気の騎士 エクター
ai/060.bin;0xFA70;BF 43 2B F1;  アタッカー : %s
ai/060.bin;0xFA70;27 25 50 F1;ベアダウン・サムラーイ
ai/060.bin;0xFA70;FC B0 EB F6;清めの神器 ピュア・エンジェル
ai/060.bin;0xFA70;89 20 23 F8;下
ai/060.bin;0xFA70;DD 4C B3 F8;ターン開始 AI(%d)
ai/060.bin;0xFA70;B7 08 AD FD;曙光の騎士 ゴルボドゥク
ai/061.bin;0xFBB3;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/061.bin;0xFBB3;A1 DF 01 02;フレイム・オブ・ビクトリー
ai/061.bin;0xFBB3;51 5B 2F 06;ヘキサゴナル・メイガス
ai/061.bin;0xFBB3;DD 9F CC 07;蒼嵐竜 メイルストローム
ai/061.bin;0xFBB3;8D 9F AA 08;  シールドの要求値 : 
ai/061.bin;0xFBB3;76 AE E0 09;ドラゴニック・オーバーロード “The Яe-birth”
ai/061.bin;0xFBB3;02 DC 8B 0D;モーント・ブラウクリューガー
ai/061.bin;0xFBB3;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/061.bin;0xFBB3;24 A1 3B 11;ライジング・ライオネット
ai/061.bin;0xFBB3;CA 98 65 11;神界獣 フェンリル
ai/061.bin;0xFBB3;2F 96 22 12;ダンシング・ウルフ
ai/061.bin;0xFBB3;2F CE 1C 13;花占いの女神 サクヤ
ai/061.bin;0xFBB3;9F 3C 4E 15; + %d
ai/061.bin;0xFBB3;26 7B 30 1A;ネコ執事
ai/061.bin;0xFBB3;8D 20 89 1A;AI未設定 : %s %d
ai/061.bin;0xFBB3;49 58 50 21;次元ロボ ダイジェット
ai/061.bin;0xFBB3;8E BC BB 21;  シールドの目標値 : 
ai/061.bin;0xFBB3;50 41 74 23;希望の子 トゥルエル
ai/061.bin;0xFBB3;04 CB 10 25;暁光の騎士 イアゴー
ai/061.bin;0xFBB3;39 5F 97 27;新鋭の騎士 ダヴィド
ai/061.bin;0xFBB3;BE 51 F9 27;餓竜 バトルレックス
ai/061.bin;0xFBB3;F7 2E E0 29;～%d
ai/061.bin;0xFBB3;A6 8F 2A 2A;喧嘩屋 ファイティング・ドラコキッド
ai/061.bin;0xFBB3;44 62 0C 2D;無音の射手 コンダクタンス
